Start Time,Elapsed Time,Machine Name,Login,Level,Message,Exception
2021-02-09 21:50:53.4140,   55.3685,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:50:53.4140,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:50:53.4140,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:50:53.4140,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:50:53.5890,    0.1750,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 55626ms,
2021-02-09 21:51:05.6236,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 21:51:05.7016,    0.0780,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:51:05.7016,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:51:05.7016,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:51:05.7806,    0.0790,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\BKT.txt,
2021-02-09 21:51:05.8126,    0.0320,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDA.txt,
2021-02-09 21:51:05.7296,   -0.0830,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:51:05.7926,    0.0630,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\AMI.txt,
2021-02-09 21:51:05.8506,    0.0580,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Done : notepad.exe C:\temp\SDW.txt,
2021-02-09 21:51:05.8806,    0.0300,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Finished. Elapsed time: 256ms,
2021-02-09 21:52:07.6572,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-09 21:52:07.7572,    0.1000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : notepad.exe C:\temp\AMI.txt,
